New_ID,background,type,eyes,mouth,headphones,4:20 watch,hat under headphones,shirt,smoke,long hair,short hair,beard,hat over headphones,chain,1-Jan
3773,yellow,charcoal mfer,EyeMask,smile,WhitHead,SubBlac,None,CollShirGree,None,None,MohaGree,None,None,None,None
3774,green,plain mfer,NerdGlas,flat,BlacHead,SubRed,KnitNewYork,None,None,None,None,None,None,None,None
3775,green,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,None,CigBlac,None,None,None,None,None,None
3776,green,plain mfer,ReguEyes,smile,BlacHead,None,KnitClev,None,pipe,None,None,None,None,None,None
3777,red,plain mfer,shades,smile,WhitHead,SubRose,None,None,CigWhit,None,None,None,None,None,None
3778,blue,charcoal mfer,vr,smile,BlacHead,None,KnitClev,CollShirBlue,CigBlac,None,None,None,None,None,None
3779,yellow,plain mfer,NerdGlas,smile,BlacHead,SubBlac,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
3780,yellow,plain mfer,shades,smile,BlueHead,SubLant(Gre,None,None,None,None,MessRed,FullBear,None,None,None
3781,yellow,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,CollShirWhit,CigBlac,None,MohaBlac,FullBear,None,None,None
3782,red,plain mfer,NerdGlas,smile,WhitHead,None,None,CollShirWhit,CigBlac,None,None,None,None,None,None
3783,green,charcoal mfer,ReguEyes,flat,PinkHead,None,None,HoodDownGree,CigBlac,None,None,None,None,None,None
3784,blue,plain mfer,ReguEyes,smile,BlacHead,SubBlac,None,CollShirTurq,CigWhit,None,MohaBlac,None,None,None,None
3785,blue,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,None,CigBlac,None,MohaPink,None,None,None,None
3786,blue,plain mfer,ReguEyes,smile,GreeHead,SubCola(BluRed),None,None,None,LongHairBlac,None,FullBear,None,None,None
3787,red,charcoal mfer,vr,smile,WhitHead,SubBlac,KnitSanFran,None,CigWhit,None,None,None,None,None,None
3788,orange,charcoal mfer,PurpShad,smile,PinkHead,SubBlac,KnitChic,None,CigBlac,LongHairYell,None,None,None,None,None
3789,red,plain mfer,shades,smile,BlacHead,SubRed,None,CollShirGree,CigWhit,None,None,None,CowbHat,None,None
3790,red,charcoal mfer,ReguEyes,flat,RedHead,OystSilv,KnitKc,None,CigWhit,LongHairYell,None,None,None,None,None
3791,orange,charcoal mfer,ReguEyes,smile,WhitHead,SubBlac,None,CollShirTurq,CigBlac,LongHairYell,None,None,None,None,None
3792,orange,plain mfer,shades,flat,GreeHead,SubLant(Gre,None,None,CigBlac,None,None,None,None,SilvChai,None
3793,yellow,charcoal mfer,ReguEyes,smile,RedHead,None,None,None,None,LongHairBlac,None,None,None,None,None
3794,orange,plain mfer,ReguEyes,smile,BlueHead,OystSilv,KnitLasVega,None,CigBlac,None,None,None,None,None,None
3795,yellow,plain mfer,PurpShad,flat,PinkHead,SubRed,None,CollShirBlue,None,None,MessRed,None,None,None,None
3796,red,charcoal mfer,shades,smile,BlacHead,SubBlac,None,None,CigWhit,LongHairYell,None,None,None,None,None
3797,red,plain mfer,ReguEyes,smile,BlacHead,SubTurq,None,CollShirWhit,pipe,None,None,None,None,None,None
3798,green,plain mfer,ReguEyes,smile,BlacHead,SubBlue,None,None,CigWhit,None,None,None,None,None,None
3799,red,charcoal mfer,3DGlas,smile,BlacHead,SubBlac,None,None,None,LongHairYell,None,FullBear,None,None,None
3800,blue,plain mfer,ReguEyes,smile,RedHead,ArgoBlac,None,None,None,LongHairYell,None,FullBear,None,None,None
3801,yellow,charcoal mfer,ReguEyes,flat,BlacHead,None,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
3802,yellow,plain mfer,ReguEyes,smile,BlacHead,SubRed,KnitAtla,CollShirPink,CigWhit,None,None,FullBear,None,None,None
3803,green,plain mfer,ReguEyes,smile,WhitHead,SubBlac,BandRed,None,CigBlac,None,None,None,None,None,None
3804,green,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,None,None,CigBlac,None,None,None,None,None,None
3805,green,charcoal mfer,ReguEyes,smile,WhitHead,SubRed,KnitKc,None,CigWhit,None,None,None,None,None,None
3806,green,charcoal mfer,EyeMask,smile,BlacHead,ArgoBlac,KnitSanFran,HoodDownGree,CigWhit,None,None,None,None,None,None
3807,green,charcoal mfer,ReguEyes,flat,PinkHead,OystGold,None,None,pipe,LongHairYell,None,FullBear,None,None,None
3808,green,plain mfer,ReguEyes,smile,BlacHead,None,KnitBuff,CollShirPink,CigBlac,None,None,None,None,None,None
3809,graveyard,zombie mfer,ZombEyes,smile,BlacHead,ArgoBlac,None,CollShirYell,CigBlac,None,None,None,None,None,None
3810,yellow,charcoal mfer,ReguEyes,smile,WhitHead,SubRed,None,None,pipe,None,MessRed,None,None,None,None
3811,blue,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,None,CollShirYell,None,None,None,None,None,None,None
3812,red,plain mfer,ReguEyes,smile,BlacHead,SubBlac,KnitSanFran,None,None,None,None,None,None,None,None
3813,green,plain mfer,ReguEyes,flat,BlacHead,SubBlac,BandBlue,None,CigBlac,LongHairYell,None,None,None,None,None
3814,red,plain mfer,ReguEyes,smile,GreeHead,ArgoBlac,None,CollShirGree,None,LongHairBlac,None,FullBear,CowbHat,None,None
3815,red,charcoal mfer,shades,smile,BlueHead,ArgoBlac,None,None,CigWhit,None,None,None,None,None,None
3816,blue,plain mfer,ReguEyes,smile,BlacHead,ArgoBlac,None,None,pipe,None,MohaGree,None,None,None,None
3817,yellow,charcoal mfer,ReguEyes,smile,BlacHead,SubRed,None,CollShirPink,CigWhit,None,None,None,None,None,None
3818,blue,charcoal mfer,ReguEyes,smile,GreeHead,OystSilv,None,None,CigWhit,None,MohaPurp,None,None,None,None
3819,yellow,plain mfer,ReguEyes,flat,RedHead,SubBlac,CapMono,HoodDownGree,CigWhit,None,None,None,None,None,None
3820,red,charcoal mfer,ReguEyes,smile,GreeHead,SubBlac,None,None,CigBlac,None,MohaGree,None,None,None,None
3821,yellow,plain mfer,ReguEyes,smile,BlacHead,SubLant(Gre,None,None,CigWhit,None,None,FullBear,None,None,None
3822,blue,plain mfer,ReguEyes,smile,PinkHead,None,None,HoodDownGree,CigWhit,None,MohaBlac,None,None,None,None
3823,orange,plain mfer,vr,smile,BlacHead,SubRed,None,CollShirTurq,CigWhit,None,None,None,None,None,None
3824,orange,charcoal mfer,ReguEyes,flat,GreeHead,SubBlac,None,None,CigWhit,None,MessPurp,None,None,SilvChai,None
3825,blue,plain mfer,ReguEyes,smile,BlacHead,SubBlue,HeadGreeWhit,None,CigWhit,None,None,None,None,None,None
3826,green,plain mfer,ReguEyes,smile,BlacHead,SubCola(BluRed),None,None,CigBlac,LongHairYell,None,None,None,None,None
3827,orange,plain mfer,NerdGlas,flat,BlacHead,SubBlac,None,None,None,None,MohaBlac,None,None,None,None
3828,orange,charcoal mfer,NerdGlas,smile,BlacHead,OystSilv,None,HoodDownBlue,CigBlac,None,MohaBlac,None,None,None,None
3829,yellow,charcoal mfer,ReguEyes,smile,BlacHead,None,None,HoodDownGree,CigWhit,None,None,None,TopHat,None,None
3830,red,charcoal mfer,NerdGlas,flat,LineHead,SubBlue,None,None,CigWhit,None,None,None,None,None,None
3831,green,plain mfer,ReguEyes,smile,BlueHead,OystGold,None,None,None,None,None,None,None,None,None
3832,red,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,HoodDownBlue,CigWhit,None,None,None,None,None,None
3833,red,charcoal mfer,NerdGlas,flat,GreeHead,None,None,None,CigWhit,LongHairBlac,None,None,None,None,None
3834,yellow,plain mfer,ReguEyes,smile,RedHead,None,None,None,None,None,None,None,None,None,None
3835,blue,charcoal mfer,ReguEyes,smile,GreeHead,SubLant(Gre,BandRed,HoodDownGree,CigWhit,None,None,None,None,None,None
3836,yellow,plain mfer,3DGlas,flat,BlacHead,SubRed,None,None,CigWhit,None,None,None,None,None,None
3837,yellow,charcoal mfer,NerdGlas,smile,GoldHead,SubBlac,None,CollShirWhit,CigWhit,None,None,None,None,None,None
3838,graveyard,zombie mfer,ZombEyes,smile,PinkHead,None,None,HoodDownWhit,CigBlac,None,MohaYell,None,None,None,None
3839,green,charcoal mfer,ReguEyes,smile,BlacHead,SubRed,None,None,None,None,MohaGree,None,None,None,None
3840,red,charcoal mfer,ReguEyes,smile,WhitHead,SubBat(BluBlac,None,None,CigBlac,None,None,None,None,None,None
3841,green,plain mfer,shades,smile,BlueHead,SubBlue,None,None,CigWhit,None,None,None,None,None,None
3842,red,charcoal mfer,ReguEyes,smile,WhitHead,None,None,None,CigBlac,LongHairYell,None,None,None,None,None
3843,blue,plain mfer,ReguEyes,smile,WhitHead,SubRed,KnitLasVega,CollShirTurq,CigBlac,None,None,None,None,None,None
3844,yellow,charcoal mfer,ReguEyes,smile,WhitHead,None,KnitBalt,HoodDownBlue,CigWhit,None,None,None,None,None,None
3845,orange,plain mfer,ReguEyes,smile,BlacHead,None,None,None,None,None,MohaYell,None,None,None,None
3846,green,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,CollShirYell,None,LongHairYell,None,None,None,None,None
3847,orange,charcoal mfer,PurpShad,smile,WhitHead,SubRed,None,CollShirBlue,pipe,None,None,None,None,None,None
3848,yellow,charcoal mfer,ReguEyes,smile,WhitHead,OystSilv,None,None,CigWhit,None,None,None,None,None,None
3849,red,plain mfer,ReguEyes,smile,WhitHead,SubRose,None,CollShirGree,CigBlac,LongHairBlac,None,FullBear,None,None,None
3850,yellow,charcoal mfer,3DGlas,smile,WhitHead,None,None,None,CigBlac,LongHairBlac,None,None,None,None,None
3851,blue,charcoal mfer,ReguEyes,smile,BlacHead,None,None,HoodDownGray,None,LongHairYell,None,None,None,None,None
3852,red,charcoal mfer,ReguEyes,smile,WhitHead,None,None,None,CigBlac,LongHairBlac,None,None,None,None,None
3853,blue,plain mfer,ReguEyes,smile,BlacHead,OystGold,None,None,CigBlac,None,MessYell,None,None,None,None
3854,red,plain mfer,ReguEyes,smile,RedHead,OystSilv,KnitAtla,None,CigWhit,LongHairBlac,None,None,None,None,None
3855,blue,charcoal mfer,ReguEyes,smile,PinkHead,SubBlue,KnitClev,None,CigBlac,None,None,None,None,None,None
3856,orange,plain mfer,NerdGlas,smile,BlacHead,SubBlac,None,None,CigWhit,None,None,None,None,None,None
3857,blue,charcoal mfer,3DGlas,smile,BlacHead,OystGold,None,CollShirWhit,CigBlac,None,MessYell,None,None,None,None
3858,red,charcoal mfer,vr,flat,BlacHead,OystSilv,None,None,None,None,None,FullBear,None,None,None
3859,yellow,plain mfer,ReguEyes,smile,BlacHead,SubBlac,None,CollShirPink,CigBlac,None,None,None,None,None,None
3860,orange,plain mfer,ReguEyes,smile,GreeHead,None,None,None,CigWhit,None,MessYell,None,None,None,None
3861,green,charcoal mfer,ReguEyes,smile,GreeHead,None,None,None,CigWhit,LongHairBlac,None,None,None,None,None
3862,green,plain mfer,ReguEyes,smile,WhitHead,OystGold,None,None,CigBlac,LongHairBlac,None,None,None,None,None
3863,green,plain mfer,ReguEyes,smile,WhitHead,ArgoBlac,None,HoodDownGray,pipe,LongHairBlac,None,None,None,None,None
3864,green,plain mfer,ReguEyes,smile,GreeHead,SubBlac,None,CollShirYell,CigBlac,None,MohaYell,None,None,None,None
3865,orange,plain mfer,3DGlas,smile,WhitHead,OystGold,BandDarkGray,HoodDownWhit,CigWhit,None,None,None,None,None,None
3866,green,charcoal mfer,ReguEyes,smile,WhitHead,SubBlac,KnitSanFran,None,pipe,LongHairBlac,None,None,None,None,None
3867,yellow,plain mfer,ReguEyes,smile,PinkHead,SubBlac,BandDarkGray,CollShirGree,CigWhit,None,None,None,None,None,None
3868,yellow,plain mfer,ReguEyes,smile,BlacHead,None,None,None,None,None,MessRed,None,None,None,None
3869,orange,plain mfer,PurpShad,flat,BlacHead,SubBlac,None,None,CigBlac,None,None,None,None,None,None
3870,blue,plain mfer,PurpShad,smile,BlacHead,None,None,HoodDownRed,CigWhit,LongHairYell,None,None,None,None,None
3871,blue,plain mfer,ReguEyes,smile,WhitHead,SubBlac,None,CollShirGree,CigBlac,None,MohaBlac,FullBear,None,None,None
3872,yellow,plain mfer,3DGlas,flat,BlacHead,None,None,CollShirWhit,CigWhit,None,None,FullBear,None,None,None
3873,orange,plain mfer,ReguEyes,smile,WhitHead,SubRed,BeanMono,CollShirBlue,CigWhit,None,None,None,None,None,None
3874,yellow,charcoal mfer,NerdGlas,smile,WhitHead,None,None,None,None,None,None,None,None,None,None
3875,orange,plain mfer,ReguEyes,smile,BlacHead,OystSilv,BeanMono,None,CigBlac,LongHairYell,None,None,None,None,None
3876,orange,plain mfer,ReguEyes,flat,LineHead,SubBlac,None,None,CigWhit,None,None,None,None,None,None
3877,red,plain mfer,ReguEyes,smile,BlacHead,SubRed,None,HoodDownBlue,CigBlac,None,None,None,None,None,None
3878,orange,plain mfer,ReguEyes,smile,PinkHead,None,CapPurp,None,CigWhit,None,None,None,None,None,None
3879,blue,plain mfer,ReguEyes,smile,WhitHead,SubRed,CapMono,CollShirWhit,CigWhit,None,None,None,None,None,None
3880,red,plain mfer,ReguEyes,flat,PinkHead,SubBlac,KnitKc,HoodDownBlue,CigWhit,LongHairBlac,None,None,None,None,None
3881,green,plain mfer,shades,smile,WhitHead,SubRose,None,None,CigWhit,None,None,FullBear,None,None,None
3882,green,plain mfer,shades,smile,BlacHead,SubBlac,HeadGreeWhit,CollShirBlue,CigWhit,None,None,None,None,None,None
3883,yellow,plain mfer,ReguEyes,smile,BlacHead,None,None,None,None,None,MohaBlue,None,None,None,None
3884,green,plain mfer,ReguEyes,smile,BlacHead,None,None,HoodDownPink,CigWhit,None,MohaBlac,None,None,None,None
3885,orange,plain mfer,NerdGlas,smile,GoldHead,ArgoBlac,None,HoodDownWhit,CigWhit,None,MessRed,None,None,None,None
3886,red,plain mfer,NerdGlas,smile,WhitHead,SubRed,CapPurp,HoodDownGree,CigWhit,None,None,None,None,None,None
3887,green,charcoal mfer,ReguEyes,flat,BlacHead,SubRed,BandDarkGray,CollShirWhit,CigBlac,None,None,None,None,None,None
3888,green,plain mfer,vr,flat,WhitHead,SubRed,KnitSanFran,None,None,LongHairBlac,None,None,None,None,None
3889,orange,charcoal mfer,ReguEyes,smile,BlueHead,SubBlue,KnitBalt,CollShirWhit,CigBlac,None,None,None,None,None,None
3890,blue,plain mfer,ReguEyes,smile,BlacHead,SubRose,None,HoodDownWhit,CigWhit,None,None,None,None,None,None
3891,orange,charcoal mfer,ReguEyes,smile,WhitHead,None,HeadBlueGree,HoodDownGree,CigWhit,None,None,None,None,None,None
3892,blue,charcoal mfer,ReguEyes,smile,WhitHead,ArgoBlac,None,CollShirYell,CigBlac,None,None,None,None,None,None
3893,yellow,plain mfer,PurpShad,smile,WhitHead,SubCola(BluRed),None,CollShirGree,CigBlac,None,None,None,None,None,None
3894,blue,plain mfer,ReguEyes,smile,RedHead,OystGold,HeadBlueGree,HoodDownBlue,CigWhit,LongHairBlac,None,FullBear,None,None,None
3895,orange,plain mfer,ReguEyes,smile,WhitHead,OystSilv,HeadBlueWhit,None,CigWhit,None,None,None,None,None,None
3896,red,charcoal mfer,ReguEyes,smile,GreeHead,SubBlac,KnitBalt,HoodDownGree,CigWhit,None,None,FullBear,None,None,None
3897,blue,plain mfer,ReguEyes,flat,BlueHead,OystSilv,None,HoodDownPink,CigWhit,LongHairBlac,None,None,None,None,None
3898,blue,charcoal mfer,shades,smile,BlacHead,SubBlac,KnitClev,None,CigBlac,None,None,None,None,None,None
3899,yellow,plain mfer,NerdGlas,smile,BlacHead,SubBlac,None,None,None,None,None,None,None,None,None
3900,yellow,plain mfer,ReguEyes,smile,BlacHead,OystSilv,BandDarkGray,None,None,None,None,None,None,None,None
3901,blue,plain mfer,ReguEyes,smile,PinkHead,SubBlue,None,None,CigWhit,None,None,None,hoodie,None,None
3902,blue,charcoal mfer,ReguEyes,smile,WhitHead,None,None,None,CigBlac,None,None,None,None,None,None
3903,red,charcoal mfer,ReguEyes,smile,BlacHead,OystSilv,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
3904,blue,plain mfer,ReguEyes,smile,PinkHead,SubBlac,None,CollShirPink,CigBlac,LongHairBlac,None,None,None,None,None
3905,yellow,plain mfer,ReguEyes,smile,GoldHead,OystSilv,None,HoodDownGray,CigWhit,LongHairBlac,None,None,None,None,None
3906,red,charcoal mfer,shades,smile,GreeHead,OystSilv,CapMono,HoodDownBlue,CigBlac,LongHairYell,None,None,None,None,None
3907,red,plain mfer,ReguEyes,smile,RedHead,OystSilv,BandDarkGray,CollShirBlue,CigBlac,LongHairBlac,None,FullBear,None,None,None
3908,yellow,plain mfer,ReguEyes,smile,BlueHead,None,CapMono,HoodDownWhit,CigWhit,LongHairBlac,None,None,None,None,None
3909,blue,plain mfer,ReguEyes,smile,GoldHead,SubBlac,None,None,pipe,LongHairBlac,None,None,None,None,None
3910,None,-,None,None,None,None,None,None,None,None,None,None,None,None,BoreMfer
3911,yellow,plain mfer,PurpShad,smile,BlacHead,OystGold,None,None,CigWhit,None,None,None,None,None,None
3912,blue,charcoal mfer,ReguEyes,smile,BlueHead,SubLant(Gre,HeadPinkWhit,None,pipe,None,None,None,None,None,None
3913,red,plain mfer,ReguEyes,smile,BlacHead,SubBlue,None,CollShirYell,CigBlac,None,None,None,None,None,None
3914,yellow,charcoal mfer,ReguEyes,smile,GreeHead,SubBlac,KnitBuff,None,CigBlac,LongHairBlac,None,None,None,None,None
3915,red,plain mfer,ReguEyes,smile,BlacHead,SubLant(Gre,None,None,None,None,MohaYell,None,None,None,None
3916,orange,plain mfer,ReguEyes,smile,GreeHead,OystSilv,None,None,pipe,LongHairYell,None,None,None,None,None
3917,red,charcoal mfer,ReguEyes,smile,RedHead,SubRose,BandDarkGray,None,CigBlac,None,None,None,None,None,None
3918,green,plain mfer,ReguEyes,flat,BlacHead,OystSilv,None,None,CigWhit,None,MessYell,None,None,None,None
3919,red,plain mfer,ReguEyes,smile,WhitHead,SubRed,None,None,CigWhit,None,MohaBlue,None,None,None,None
3920,red,plain mfer,ReguEyes,smile,BlacHead,ArgoBlac,None,None,CigWhit,None,None,None,None,SilvChai,None
3921,orange,charcoal mfer,ReguEyes,smile,WhitHead,ArgoBlac,None,None,CigWhit,None,None,None,None,None,None
3922,yellow,charcoal mfer,ReguEyes,smile,BlacHead,OystSilv,HeadBlueWhit,None,CigBlac,None,None,None,None,None,None
3923,yellow,charcoal mfer,ReguEyes,smile,BlacHead,SubRed,None,CollShirBlue,CigWhit,None,MessRed,None,None,None,None
3924,green,plain mfer,NerdGlas,flat,BlacHead,None,None,CollShirBlue,None,None,None,None,None,None,None
3925,green,charcoal mfer,ReguEyes,smile,BlacHead,None,None,CollShirBlue,CigWhit,LongHairYell,None,None,None,None,None
3926,orange,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,CapPurp,CollShirWhit,CigWhit,None,None,None,None,None,None
3927,red,plain mfer,ReguEyes,flat,BlacHead,None,KnitKc,HoodDownGray,CigBlac,None,None,None,None,None,None
3928,orange,plain mfer,ReguEyes,smile,BlacHead,None,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
3929,orange,plain mfer,ReguEyes,flat,PinkHead,SubBat(BluBlac,None,CollShirWhit,CigWhit,None,None,None,None,None,None
3930,green,charcoal mfer,3DGlas,smile,BlueHead,SubRed,None,HoodDownGree,CigWhit,LongHairBlac,None,FullBear,None,None,None
3931,red,charcoal mfer,NerdGlas,smile,GreeHead,SubBlue,None,CollShirBlue,CigBlac,LongHairYell,None,None,None,None,None
3932,green,plain mfer,3DGlas,smile,WhitHead,SubBlue,KnitAtla,None,pipe,LongHairBlac,None,None,None,None,None
3933,yellow,plain mfer,shades,flat,WhitHead,SubTurq,None,None,None,None,MohaBlac,None,None,None,None
3934,orange,plain mfer,ReguEyes,smile,RedHead,OystSilv,None,HoodDownGray,pipe,LongHairBlac,None,None,None,None,None
3935,green,plain mfer,NerdGlas,smile,BlacHead,None,None,HoodDownWhit,CigWhit,None,MessPurp,None,None,None,None
3936,green,plain mfer,ReguEyes,smile,BlacHead,SubBlue,None,None,None,None,None,None,None,GoldChai,None
3937,yellow,charcoal mfer,3DGlas,smile,BlacHead,None,None,HoodDownPink,None,None,None,None,CowbHat,None,None
3938,red,charcoal mfer,ReguEyes,smile,BlacHead,None,None,None,CigBlac,None,MessYell,None,None,None,None
3939,orange,plain mfer,ReguEyes,flat,BlueHead,None,None,CollShirBlue,CigWhit,None,None,None,None,None,None
3940,yellow,charcoal mfer,vr,flat,WhitHead,None,None,HoodDownBlue,None,LongHairBlac,None,None,None,None,None
3941,yellow,plain mfer,ReguEyes,flat,BlacHead,SubBlue,None,None,None,None,MohaGree,None,None,None,None
3942,red,plain mfer,PurpShad,smile,PinkHead,SubBlue,None,None,CigWhit,None,None,None,None,None,None
3943,red,charcoal mfer,shades,smile,BlacHead,SubRed,None,None,CigWhit,None,None,None,hoodie,None,None
3944,red,charcoal mfer,ReguEyes,smile,BlacHead,SubRed,None,HoodDownBlue,None,None,MohaBlac,None,None,None,None
3945,red,charcoal mfer,ReguEyes,smile,WhitHead,SubTurq,None,None,pipe,None,None,None,None,None,None
3946,yellow,charcoal mfer,ReguEyes,smile,BlacHead,SubLant(Gre,None,None,pipe,None,MohaBlac,None,None,None,None
3947,blue,charcoal mfer,ReguEyes,flat,BlacHead,OystSilv,None,None,CigWhit,None,None,None,None,None,None
3948,green,plain mfer,ReguEyes,smile,RedHead,OystSilv,None,CollShirGree,CigBlac,LongHairBlac,None,None,None,None,None
3949,orange,plain mfer,ReguEyes,smile,BlacHead,None,None,None,CigBlac,None,None,None,None,GoldChai,None
3950,blue,plain mfer,ReguEyes,smile,GreeHead,OystSilv,None,None,CigBlac,LongHairBlac,None,None,None,None,None
3951,blue,charcoal mfer,ReguEyes,smile,BlacHead,SubBlue,None,HoodDownGray,pipe,None,None,None,None,None,None
